value,unit,metric_type,sector,context,source_page,source_paragraph,confidence,year,extraction_method,validation_issues,company,source_pdf,extraction_date
4.0,number,job_creation,unknown,"By using this work, you accept to be bound by the terms of this licence (https:  creativecommons.org licenses by 4.0 ). Attrib",3,10,0.7,2024,pattern_matching,[],Attrib,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462362
0.0,number,job_creation,unknown,"By using this work, you accept to be bound by the terms of this licence (https:  creativecommons.org licenses by 4.0 ). Attrib",3,10,0.7,2024,pattern_matching,[],Attrib,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462363
2012.0,number,ai_implementation_count,unknown,Any dispute arising under this licence shall be settled by arbitration in accordance with the Permanent Court of Arbitration (PCA) Arbitration Rules 2012.,3,10,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Permanent Court,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462364
8.0,number,ai_implementation_count,unknown,Executive Summary 8 References 10,7,6,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],Executive Summary,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462365
11.0,number,ai_implementation_count,unknown,1 Overview of current AI capabilities 11 Comparative table of current AI capabilities 12 Commentary on current ratings 14 References 16,7,7,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Overview,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462366
12.0,number,ai_implementation_count,unknown,1 Overview of current AI capabilities 11 Comparative table of current AI capabilities 12 Commentary on current ratings 14 References 16,7,7,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Overview,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462367
14.0,number,ai_implementation_count,unknown,1 Overview of current AI capabilities 11 Comparative table of current AI capabilities 12 Commentary on current ratings 14 References 16,7,7,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Overview,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462368
17.0,number,ai_implementation_count,education,2 Constructing a framework to measure AI capabilities 17 AI has progressed beyond our understanding of its capabilities 18 Methodology: A novel and unique approach 19 Constructing and developing the indicat,7,8,0.6688000000000002,2024,pattern_matching,['Missing required context keywords'],Constructing,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462368
18.0,number,ai_implementation_count,education,2 Constructing a framework to measure AI capabilities 17 AI has progressed beyond our understanding of its capabilities 18 Methodology: A novel and unique approach 19 Constructing and developing the indicators 21 Limitations 23 Next steps 23 The role of the AI Capability,7,8,0.6688000000000002,2024,pattern_matching,['Missing required context keywords'],Constructing,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462369
19.0,number,ai_implementation_count,education,a framework to measure AI capabilities 17 AI has progressed beyond our understanding of its capabilities 18 Methodology: A novel and unique approach 19 Constructing and developing the indicators 21 Limitations 23 Next steps 23 The role of the AI Capability Indicators 24 References 26,7,8,0.6688000000000002,2024,pattern_matching,['Missing required context keywords'],Methodology,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462370
21.0,number,ai_implementation_count,education,has progressed beyond our understanding of its capabilities 18 Methodology: A novel and unique approach 19 Constructing and developing the indicators 21 Limitations 23 Next steps 23 The role of the AI Capability Indicators 24 References 26,7,8,0.6688000000000002,2024,pattern_matching,['Missing required context keywords'],Methodology,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462371
23.0,number,ai_implementation_count,education,beyond our understanding of its capabilities 18 Methodology: A novel and unique approach 19 Constructing and developing the indicators 21 Limitations 23 Next steps 23 The role of the AI Capability Indicators 24 References 26,7,8,0.6688000000000002,2024,pattern_matching,['Missing required context keywords'],Methodology,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462372
26.0,number,ai_implementation_count,education,unique approach 19 Constructing and developing the indicators 21 Limitations 23 Next steps 23 The role of the AI Capability Indicators 24 References 26,7,8,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Constructing,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462372
3.0,number,job_creation,information_communication_technology,3 OECD AI Capability Indicators 27 Language scale 28 Social interaction scale 30 Problem-solving scale 32 Creativity scale 34 Metacognition and critica,7,9,0.76,2024,pattern_matching,[],Capability Indicators,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462373
27.0,number,job_creation,information_communication_technology,"3 OECD AI Capability Indicators 27 Language scale 28 Social interaction scale 30 Problem-solving scale 32 Creativity scale 34 Metacognition and critical thinking scale 36 Knowledge, le",7,9,0.76,2024,pattern_matching,[],Capability Indicators,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462374
28.0,number,job_creation,information_communication_technology,"3 OECD AI Capability Indicators 27 Language scale 28 Social interaction scale 30 Problem-solving scale 32 Creativity scale 34 Metacognition and critical thinking scale 36 Knowledge, learning and memory",7,9,0.8360000000000001,2024,pattern_matching,[],Capability Indicators,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462375
30.0,number,ai_patents_filed,information_communication_technology,"3 OECD AI Capability Indicators 27 Language scale 28 Social interaction scale 30 Problem-solving scale 32 Creativity scale 34 Metacognition and critical thinking scale 36 Knowledge, learning and memory 38 Vision scale 40 Manipulat",7,9,0.8360000000000001,2024,pattern_matching,[],Capability Indicators,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462376
32.0,number,ai_patents_filed,information_communication_technology,"3 OECD AI Capability Indicators 27 Language scale 28 Social interaction scale 30 Problem-solving scale 32 Creativity scale 34 Metacognition and critical thinking scale 36 Knowledge, learning and memory 38 Vision scale 40 Manipulation scale 42 Robotic inte",7,9,0.8360000000000001,2024,pattern_matching,[],Capability Indicators,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462377
34.0,number,ai_patents_filed,information_communication_technology,"3 OECD AI Capability Indicators 27 Language scale 28 Social interaction scale 30 Problem-solving scale 32 Creativity scale 34 Metacognition and critical thinking scale 36 Knowledge, learning and memory 38 Vision scale 40 Manipulation scale 42 Robotic intelligence scale 44 Re",7,9,0.8360000000000001,2024,pattern_matching,[],Capability Indicators,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462378
0.036,millions_usd,ai_investment_amount,information_communication_technology,"ity Indicators 27 Language scale 28 Social interaction scale 30 Problem-solving scale 32 Creativity scale 34 Metacognition and critical thinking scale 36 Knowledge, learning and memory 38 Vision scale 40 Manipulation scale 42 Robotic intelligence scale 44 References 46",7,9,0.6688000000000002,2024,pattern_matching,['Missing required context keywords'],Indicators,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462379
36.0,number,ai_patents_filed,information_communication_technology,"ty Indicators 27 Language scale 28 Social interaction scale 30 Problem-solving scale 32 Creativity scale 34 Metacognition and critical thinking scale 36 Knowledge, learning and memory 38 Vision scale 40 Manipulation scale 42 Robotic intelligence scale 44 References 46",7,9,0.8360000000000001,2024,pattern_matching,[],Indicators,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462380
38.0,number,ai_patents_filed,information_communication_technology,"Social interaction scale 30 Problem-solving scale 32 Creativity scale 34 Metacognition and critical thinking scale 36 Knowledge, learning and memory 38 Vision scale 40 Manipulation scale 42 Robotic intelligence scale 44 References 46",7,9,0.8360000000000001,2024,pattern_matching,[],Social,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462380
40.0,number,ai_patents_filed,information_communication_technology,"ion scale 30 Problem-solving scale 32 Creativity scale 34 Metacognition and critical thinking scale 36 Knowledge, learning and memory 38 Vision scale 40 Manipulation scale 42 Robotic intelligence scale 44 References 46",7,9,0.8360000000000001,2024,pattern_matching,[],Problem,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462381
42.0,number,ai_patents_filed,information_communication_technology,"olving scale 32 Creativity scale 34 Metacognition and critical thinking scale 36 Knowledge, learning and memory 38 Vision scale 40 Manipulation scale 42 Robotic intelligence scale 44 References 46",7,9,0.76,2024,pattern_matching,[],Creativity,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462382
44.0,number,ai_patents_filed,information_communication_technology,"le 34 Metacognition and critical thinking scale 36 Knowledge, learning and memory 38 Vision scale 40 Manipulation scale 42 Robotic intelligence scale 44 References 46",7,9,0.76,2024,pattern_matching,[],Metacognition,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462383
46.0,number,ai_patents_filed,information_communication_technology,"ition and critical thinking scale 36 Knowledge, learning and memory 38 Vision scale 40 Manipulation scale 42 Robotic intelligence scale 44 References 46",7,9,0.76,2024,pattern_matching,[],Knowledge,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462384
47.0,number,ai_implementation_count,unknown,4 Policy use cases for the AI Capability Indicators 47 Mapping the indicators to occupational demand for human abilities 48 Transformational change in education 51 Conclusion 52 References 53,7,10,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Policy,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462385
48.0,number,ai_implementation_count,unknown,4 Policy use cases for the AI Capability Indicators 47 Mapping the indicators to occupational demand for human abilities 48 Transformational change in education 51 Conclusion 52 References 53,7,10,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Policy,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462385
51.0,number,ai_implementation_count,unknown,e cases for the AI Capability Indicators 47 Mapping the indicators to occupational demand for human abilities 48 Transformational change in education 51 Conclusion 52 References 53,7,10,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Capability Indicators,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462386
52.0,number,ai_implementation_count,unknown,e AI Capability Indicators 47 Mapping the indicators to occupational demand for human abilities 48 Transformational change in education 51 Conclusion 52 References 53,7,10,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Capability Indicators,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462387
53.0,number,ai_implementation_count,unknown,y Indicators 47 Mapping the indicators to occupational demand for human abilities 48 Transformational change in education 51 Conclusion 52 References 53,7,10,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Indicators,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462388
20.0,number,ai_implementation_count,unknown,Overview of the five levels of AI 22 Figure 4.1. Mapping the AI Capability Indicators of lan,8,6,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Overview,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462389
22.0,number,ai_implementation_count,unknown,"Overview of the five levels of AI 22 Figure 4.1. Mapping the AI Capability Indicators of language, problem solving and social interaction to the capability requirements of teachers  task",8,6,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Overview,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462390
49.0,number,ai_implementation_count,unknown,"Mapping the AI Capability Indicators of language, problem solving and social interaction to the capability requirements of teachers  tasks 49 Figure 4.",8,6,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Mapping,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462391
13.0,number,job_creation,information_communication_technology,AI problem-solving scale 33 Table 3.4. AI creativity scale 35 Ta,8,9,0.76,2024,pattern_matching,[],Table,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462392
1.0,number,job_creation,information_communication_technology,AI problem-solving scale 33 Table 3.4. AI creativity scale 35 Table 3.5. A,8,9,0.76,2024,pattern_matching,[],Table,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462393
29.0,number,job_creation,information_communication_technology,AI problem-solving scale 33 Table 3.4. AI creativity scale 35 Table 3.5. AI metacognition and cr,8,9,0.76,2024,pattern_matching,[],Table,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462393
2.0,number,job_creation,information_communication_technology,AI problem-solving scale 33 Table 3.4. AI creativity scale 35 Table 3.5. AI metacognition and critical thi,8,9,0.76,2024,pattern_matching,[],Table,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462394
31.0,number,job_creation,information_communication_technology,AI problem-solving scale 33 Table 3.4. AI creativity scale 35 Table 3.5. AI metacognition and critical thinking scale 37 Table 3.6. AI kno,8,9,0.76,2024,pattern_matching,[],Table,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462395
33.0,number,job_creation,information_communication_technology,"AI problem-solving scale 33 Table 3.4. AI creativity scale 35 Table 3.5. AI metacognition and critical thinking scale 37 Table 3.6. AI knowledge, learning and memory scale 39 Ta",8,9,0.76,2024,pattern_matching,[],Table,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462396
4.0,number,job_creation,information_communication_technology,"4. AI creativity scale 35 Table 3.5. AI metacognition and critical thinking scale 37 Table 3.6. AI knowledge, learning and memory scale 39 Table 3.7. A",8,9,0.76,2024,pattern_matching,[],Table,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462397
35.0,number,job_creation,information_communication_technology,"AI creativity scale 35 Table 3.5. AI metacognition and critical thinking scale 37 Table 3.6. AI knowledge, learning and memory scale 39 Table 3.7. AI vision scale 41 Table",8,9,0.76,2024,pattern_matching,[],Table,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462397
37.0,number,ai_patents_filed,information_communication_technology,"AI metacognition and critical thinking scale 37 Table 3.6. AI knowledge, learning and memory scale 39 Table 3.7. AI vision scale 41 Table 3.8. AI manipulation scale 43 Table 3.",8,9,0.76,2024,pattern_matching,[],Table,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462398
3.6,number,ai_patents_filed,information_communication_technology,"AI metacognition and critical thinking scale 37 Table 3.6. AI knowledge, learning and memory scale 39 Table 3.7. AI vision scale 41 Table 3.8. AI manipulation scale 43 Table 3.",8,9,0.76,2024,pattern_matching,[],Table,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462399
3.0,number,ai_patents_filed,information_communication_technology,"AI metacognition and critical thinking scale 37 Table 3.6. AI knowledge, learning and memory scale 39 Table 3.7. AI vision scale 41 Table 3.8. AI manipulation scale 43 Table 3.",8,9,0.76,2024,pattern_matching,[],Table,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462400
6.0,number,ai_patents_filed,information_communication_technology,"6. AI knowledge, learning and memory scale 39 Table 3.7. AI vision scale 41 Table 3.8. AI manipulation scale 43 Table 3.9. AI robotic intelligence scal",8,9,0.76,2024,pattern_matching,[],Table,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462401
39.0,number,ai_patents_filed,information_communication_technology,"AI knowledge, learning and memory scale 39 Table 3.7. AI vision scale 41 Table 3.8. AI manipulation scale 43 Table 3.9. AI robotic intelligence scale 45",8,9,0.76,2024,pattern_matching,[],Table,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462402
7.0,number,ai_patents_filed,information_communication_technology,7. AI vision scale 41 Table 3.8. AI manipulation scale 43 Table 3.9. AI robotic intelligence scale 45,8,9,0.76,2024,pattern_matching,[],Table,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462403
41.0,number,ai_patents_filed,information_communication_technology,AI vision scale 41 Table 3.8. AI manipulation scale 43 Table 3.9. AI robotic intelligence scale 45,8,9,0.76,2024,pattern_matching,[],Table,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462404
8.0,number,ai_patents_filed,information_communication_technology,8. AI manipulation scale 43 Table 3.9. AI robotic intelligence scale 45,8,9,0.76,2024,pattern_matching,[],Table,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462404
43.0,number,ai_patents_filed,information_communication_technology,AI manipulation scale 43 Table 3.9. AI robotic intelligence scale 45,8,9,0.76,2024,pattern_matching,[],Table,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462405
9.0,number,ai_implementation_count,information_communication_technology,9. AI robotic intelligence scale 45,8,9,0.4864000000000001,2024,pattern_matching,['Missing required context keywords'],,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462406
45.0,number,ai_implementation_count,information_communication_technology,AI robotic intelligence scale 45,8,9,0.4864000000000001,2024,pattern_matching,['Missing required context keywords'],,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462407
4.1,number,net_employment_change,unknown,Vignette of AI at mid-level of the Problem-solving scale supporting pandemic response 50,8,12,0.7,2024,pattern_matching,[],Vignette,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462408
1.0,number,net_employment_change,unknown,Vignette of AI at mid-level of the Problem-solving scale supporting pandemic response 50,8,12,0.7,2024,pattern_matching,[],Vignette,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462409
50.0,number,net_employment_change,unknown,Vignette of AI at mid-level of the Problem-solving scale supporting pandemic response 50,8,12,0.7,2024,pattern_matching,[],Vignette,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462409
2022.0,number,job_creation,unknown,"With the launch of ChatGPT in November 2022, the potential impacts of artificial intelligence1 (AI) on human activities began to capture the popular imagination.",9,4,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],With,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462410
1.0,number,job_creation,unknown,"With the launch of ChatGPT in November 2022, the potential impacts of artificial intelligence1 (AI) on human activities began to capture the popular imagination.",9,4,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],With,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462411
32.0,number,ai_implementation_count,unknown,"The chapters of the companion technical report (OECD, 2025 1 ) were written by 32 experts and reviewed by another 25 experts.",9,5,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462412
25.0,number,ai_implementation_count,unknown,"The chapters of the companion technical report (OECD, 2025 1 ) were written by 32 experts and reviewed by another 25 experts.",9,5,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462413
1.0,number,ai_implementation_count,unknown,"1 The OECD defines a system as a machine-based system that, for explicit or implicit objectives, infers, from the input it receives, how to generate ou",9,12,0.7,2024,pattern_matching,[],,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462414
50.0,number,ai_implementation_count,unknown,oduces the nine AI Capability Indicators derived from human psychology and their development by the AI and Future of Skills team at the OECD and over 50 external experts.,10,4,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Capability Indicators,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462414
2.0,number,ai_implementation_count,unknown,"Evidence supports each indicator s level and is used to describe the capabilities of current AI systems, which range between level 2 and level 3 across the indicators  scales.",10,5,0.7,2024,pattern_matching,[],Evidence,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462415
3.0,number,ai_implementation_count,unknown,"Evidence supports each indicator s level and is used to describe the capabilities of current AI systems, which range between level 2 and level 3 across the indicators  scales.",10,5,0.7,2024,pattern_matching,[],Evidence,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462416
623.0,number,ai_implementation_count,unknown,,11,9,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462417
898.0,number,ai_implementation_count,unknown,,11,9,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462418
2024.0,number,ai_implementation_count,unknown,. The table indicates the current level of AI in each domain and describes the sorts of capabilities possessed by cutting-edge AI systems in November 2024.,12,4,0.7,2024,pattern_matching,[],November,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462418
2025.0,number,ai_implementation_count,unknown,The ratings of AI systems reflect the state-of-the-art in November 2024.,13,6,0.7,2024,pattern_matching,[],November,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462419
3.0,number,ai_implementation_count,professional_services,"LLMs have many aspects of language capability described at level 3. However, they are held back by their inability to engage in well-formed analytical reasoning, a tendency to hallucinate incorrect information and an",13,7,0.6688000000000002,2024,pattern_matching,['Missing required context keywords'],However,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462420
4.0,number,ai_patents_filed,unknown,"LLMs excel in accessing world knowledge, working across multiple la",15,5,0.7,2024,pattern_matching,[],,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462421
2024.0,number,ai_patents_filed,unknown,"LLMs excel in accessing world knowledge, working across multiple languages and ite",15,5,0.7,2024,pattern_matching,[],,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462422
2.0,number,ai_patents_filed,unknown,"LLMs excel in accessing world knowledge, working across multiple languages and iterat",15,5,0.7,2024,pattern_matching,[],,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462423
3.0,number,ai_patents_filed,unknown,"LLMs excel in accessing world knowledge, working across multiple languages and iterative learning through fine tuning and post-processing. The strug",15,5,0.7,2024,pattern_matching,[],,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462423
2.0,number,ai_implementation_count,education,"Social robots such as Sony s AIBO are also level 2 systems but have a different set of capabilities. These systems are embodied and have basic perception and identity, but their problem-solving skills",15,7,0.76,2024,pattern_matching,[],Social,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462424
2.0,number,ai_implementation_count,professional_services,ymbolic AI systems demonstrate superhuman capabilities in narrow domains like logistics planning and model checking and are therefore ranked as level 2 systems.,15,9,0.76,2024,pattern_matching,[],,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462425
2024.0,number,ai_implementation_count,professional_services,"Our experts felt this was still true of early  reasoning  models such as the preview of GPTo1 (OpenAI, 2024b 3 ) that became available in late 2024. Whether this is still true of more advanced  reasoning  models such as GPTo3 (OpenAI, 2025 4 ) and DeepSeek",15,9,0.6688000000000002,2024,pattern_matching,['Missing required context keywords'],Whether,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462426
2025.0,number,ai_implementation_count,professional_services,"Whether this is still true of more advanced  reasoning  models such as GPTo3 (OpenAI, 2025 4 ) and DeepSeek R1 V3 (DeepSeek-AI, 2025 5 ) is analysed in the full version of the OECD AI Capability Indicators.",15,9,0.6688000000000002,2024,pattern_matching,['Missing required context keywords'],Whether,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462427
4.0,number,ai_implementation_count,professional_services,"Whether this is still true of more advanced  reasoning  models such as GPTo3 (OpenAI, 2025 4 ) and DeepSeek R1 V3 (DeepSeek-AI, 2025 5 ) is analysed in the full version of the OECD AI Capability Indicators.",15,9,0.6688000000000002,2024,pattern_matching,['Missing required context keywords'],Whether,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462428
5.0,number,ai_implementation_count,professional_services,"Whether this is still true of more advanced  reasoning  models such as GPTo3 (OpenAI, 2025 4 ) and DeepSeek R1 V3 (DeepSeek-AI, 2025 5 ) is analysed in the full version of the OECD AI Capability Indicators.",15,9,0.6688000000000002,2024,pattern_matching,['Missing required context keywords'],Whether,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462428
2017.0,number,ai_implementation_count,information_communication_technology,", 2017 6 ), which produced efficient and surprising strategies for problems using a neuro-symbolic architecture. The reliance of LLMs on a probabilistic arc",15,11,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462429
3.0,number,ai_implementation_count,information_communication_technology,"However they struggle with integrating unfamiliar information or evaluating their own knowledge both required for level 3 systems. At the time of evaluation, agentic systems typically also performed at level 2, reflecting continuing limitations with AI s ability to self-",15,13,0.8360000000000001,2024,pattern_matching,[],However,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462430
2025.0,number,ai_implementation_count,information_communication_technology,Agentic systems released in 2025 will be reviewed in the next edition of the OECD s Capability Indicators.,15,13,0.76,2025,pattern_matching,[],Agentic,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462431
4.0,number,ai_implementation_count,retail_ecommerce,"However, this performance is not yet reliable enough for any system to achieve that rating. Level 3 systems robustly handle a limited r",16,6,0.76,2024,pattern_matching,[],However,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462431
