value,unit,metric_type,sector,context,source_page,source_paragraph,confidence,year,extraction_method,validation_issues,company,source_pdf,extraction_date,metric_id
64.0,percentage,ai_adoption_rate,information_communication_technology,"However, even in January 2024, adop- tion in the control group (64.0%) still remained below that in the treated group (75.6%), thus providing (limited) long-run variation in adoption generated by the experiment.",7,2,0.8429473684210527,2024,pattern_matching,[],However,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779250,574
60.0,number,job_creation,information_communication_technology,"Similarly, a survey conducted by GitHub found that between 60 75% of software developers reported feeling more fulfilled with their job, less frustrated when coding, and able to focus on more satisfying work whe",7,3,0.8429473684210527,2024,pattern_matching,[],Similarly,ai-and-the-global-economy.pdf,2025-07-24T17:20:01.448613,1328
75.0,percentage,job_creation,information_communication_technology,"Similarly, a survey conducted by GitHub found that between 60 75% of software developers reported feeling more fulfilled with their job, less frustrated when coding, and able to focus on more satisfying work when us",7,3,0.8429473684210527,2024,pattern_matching,[],Similarly,ai-and-the-global-economy.pdf,2025-07-24T17:20:01.448614,1329
68.0,percentage,ai_adoption_rate,information_communication_technology,"In a survey of 31,000 people across 31 countries, 68% of respondents say they struggle with the pace and volume of work, and 46% feel burned out. Using AI tools can help reduce this stress: users say AI",7,3,0.8429473684210527,2024,pattern_matching,[],Using,ai-and-the-global-economy.pdf,2025-07-24T17:20:01.448604,1316
5.0,number,ai_implementation_count,information_communication_technology,"Sep 16, 2024 FireSat Fire prediction Google s FireSat is a satellite-based wildfire detection system that uses AI to identify fires as small as 5x5 meters within 20 minutes of ignition by analyzing real-time imagery and environmental data.",323,7,0.8429473684210527,2024,pattern_matching,[],Fire,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.379621,9518
2013.0,number,net_employment_change,information_communication_technology,"Set up by United Kingdom Research and Innovation (UKRI) in 2013 and part of the Catapult Network, the Digital Catapult16 is a partly publicly funded research technology organisation that encourages early adoption",105,9,0.8429473684210527,2013,pattern_matching,[],United Kingdom Research,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834865,5353
16.0,number,net_employment_change,information_communication_technology,"Set up by United Kingdom Research and Innovation (UKRI) in 2013 and part of the Catapult Network, the Digital Catapult16 is a partly publicly funded research technology organisation that encourages early adoption of innovative digital technologies.",105,9,0.8429473684210527,2013,pattern_matching,[],United Kingdom Research,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834865,5354
5.0,number,ai_implementation_count,information_communication_technology,"Digital Catapult focuses on accelerating the adoption of virtual and augmented reality, 5G and IoT, blockchain and AI technology as individual technologies   and also in combination in emerging complex systems, such as the Metaverse and di",105,9,0.8429473684210527,2024,pattern_matching,[],Digital Catapult,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834866,5355
2025.0,count,ai_implementation_count,information_communication_technology,"3 million subscribers and more than 50,000 businesses (Microsoft Corporation 2025). 3The implementation of these experiments was ad-hoc as they were driven by business considerations at these companies rather than research goals.",1,3,0.8429473684210527,2024,pattern_matching,[],Microsoft Corporation,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779173,474
20.0,number,ai_implementation_count,information_communication_technology,FireSat Fire prediction Google s FireSat is a satellite-based wildfire detection system that uses AI to identify fires as small as 5x5 meters within 20 minutes of ignition by analyzing real-time imagery and environmental data.,323,7,0.8429473684210527,2024,pattern_matching,[],Fire,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.379622,9519
15.0,number,ai_implementation_count,information_communication_technology,"Dec 4, 2024 GenCast Weather prediction Google DeepMind s GenCast is an AI- powered weather model that delivers highly accurate 15-day forecasts using a diffusion-based approach, outperforming traditional systems like the ENS on nearly all metrics.",323,9,0.8429473684210527,2024,pattern_matching,[],Weather,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.379622,9520
2020.0,number,ai_patents_filed,information_communication_technology,"Some existing programs are working to address these concerns  for instance, the American Association for the Advancement of Science focused its 2020 2021 Leshner Leadership Institute Public Engagement Fellowships on AI.",35,2,0.8429473684210527,2024,pattern_matching,[],Some,AI100Report_MT_10.pdf,2025-07-24T17:20:02.896243,2054
2021.0,number,ai_patents_filed,information_communication_technology,"This approach would be consistent with principles that are emerging in regulation, such as the European Union s 2021 proposal for legislation requiring that providers of AI systems design and develop mechanisms to inform people that they are interacting with AI tech",19,4,0.8429473684210527,2024,pattern_matching,[],European Union,AI100Report_MT_10.pdf,2025-07-24T17:20:02.895995,1732
46.0,percentage,ai_adoption_rate,information_communication_technology,"In a survey of 31,000 people across 31 countries, 68% of respondents say they struggle with the pace and volume of work, and 46% feel burned out. Using AI tools can help reduce this stress: users say AI helps them save time (90%), focus on their most important work (85%), be mo",7,3,0.8429473684210527,2024,pattern_matching,[],Using,ai-and-the-global-economy.pdf,2025-07-24T17:20:01.448606,1318
2.0,number,ai_implementation_count,information_communication_technology,"For example, Apple s Siri assistant is a low (level 2) AI system. It has significant weaknesses on the knowledge and reasoning dimensions, as well as weaker language and multilingual capabilities than Ch",29,11,0.8429473684210527,2024,pattern_matching,[],Apple,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462492,11148
136.0,number,net_employment_change,information_communication_technology,org article the-dark-past-of-algorithms-that-associate-appearance-and-criminality 136 https:  www.zdnet.com article one-year-after-amazon-microsoft-and-ibm-ended-facial-recognition-sales-to-police-smaller-players-fill-void  137 https:,35,3,0.8429473684210527,2024,pattern_matching,[],,AI100Report_MT_10.pdf,2025-07-24T17:20:02.896251,2065
75.0,number,job_creation,information_communication_technology,"Similarly, a survey conducted by GitHub found that between 60 75% of software developers reported feeling more fulfilled with their job, less frustrated when coding, and able to focus on more satisfying work when u",7,3,0.8429473684210527,2024,pattern_matching,[],Similarly,ai-and-the-global-economy.pdf,2025-07-24T17:20:01.448614,1330
32.0,number,ai_patents_filed,information_communication_technology,"3 OECD AI Capability Indicators 27 Language scale 28 Social interaction scale 30 Problem-solving scale 32 Creativity scale 34 Metacognition and critical thinking scale 36 Knowledge, learning and memory 38 Vision scale 40 Manipulation scale 42 Robotic inte",7,9,0.8360000000000001,2024,pattern_matching,[],Capability Indicators,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462377,11009
34.0,number,ai_patents_filed,information_communication_technology,"3 OECD AI Capability Indicators 27 Language scale 28 Social interaction scale 30 Problem-solving scale 32 Creativity scale 34 Metacognition and critical thinking scale 36 Knowledge, learning and memory 38 Vision scale 40 Manipulation scale 42 Robotic intelligence scale 44 Re",7,9,0.8360000000000001,2024,pattern_matching,[],Capability Indicators,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462378,11010
36.0,number,ai_patents_filed,information_communication_technology,"ty Indicators 27 Language scale 28 Social interaction scale 30 Problem-solving scale 32 Creativity scale 34 Metacognition and critical thinking scale 36 Knowledge, learning and memory 38 Vision scale 40 Manipulation scale 42 Robotic intelligence scale 44 References 46",7,9,0.8360000000000001,2024,pattern_matching,[],Indicators,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462380,11012
15.0,number,ai_patents_filed,information_communication_technology,"3) is an automated text classification system designed to categorize research papers in computer science using a comprehensive ontology of 15,000 topics and 166,000 relationships, including emerging fields like GenAI, LLMs, and prompt engineering.",29,39,0.8360000000000001,2024,pattern_matching,[],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378795,8372
0.0,number,ai_patents_filed,information_communication_technology,"3) is an automated text classification system designed to categorize research papers in computer science using a comprehensive ontology of 15,000 topics and 166,000 relationships, including emerging fields like GenAI, LLMs, and prompt engineering.",29,39,0.8360000000000001,2024,pattern_matching,[],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378795,8373
166.0,number,ai_patents_filed,information_communication_technology,"n automated text classification system designed to categorize research papers in computer science using a comprehensive ontology of 15,000 topics and 166,000 relationships, including emerging fields like GenAI, LLMs, and prompt engineering.",29,39,0.8360000000000001,2024,pattern_matching,[],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378796,8374
105.0,number,ai_implementation_count,information_communication_technology,"com blog article alphafold-a-solution-to-a-50-year-old-grand-challenge-in-biology 105 Chelsea Finn, Pieter Abbeel, and Sergey Levine,  Model-Agnostic Meta-Learning for Fast Adaptation of Deep Networks,  https:  arxiv.",30,7,0.8360000000000001,2024,pattern_matching,[],Chelsea Finn,AI100Report_MT_10.pdf,2025-07-24T17:20:02.896157,1942
28.0,number,job_creation,information_communication_technology,"3 OECD AI Capability Indicators 27 Language scale 28 Social interaction scale 30 Problem-solving scale 32 Creativity scale 34 Metacognition and critical thinking scale 36 Knowledge, learning and memory",7,9,0.8360000000000001,2024,pattern_matching,[],Capability Indicators,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462375,11007
30.0,number,ai_patents_filed,information_communication_technology,"3 OECD AI Capability Indicators 27 Language scale 28 Social interaction scale 30 Problem-solving scale 32 Creativity scale 34 Metacognition and critical thinking scale 36 Knowledge, learning and memory 38 Vision scale 40 Manipulat",7,9,0.8360000000000001,2024,pattern_matching,[],Capability Indicators,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462376,11008
38.0,number,ai_patents_filed,information_communication_technology,"Social interaction scale 30 Problem-solving scale 32 Creativity scale 34 Metacognition and critical thinking scale 36 Knowledge, learning and memory 38 Vision scale 40 Manipulation scale 42 Robotic intelligence scale 44 References 46",7,9,0.8360000000000001,2024,pattern_matching,[],Social,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462380,11013
40.0,number,ai_patents_filed,information_communication_technology,"ion scale 30 Problem-solving scale 32 Creativity scale 34 Metacognition and critical thinking scale 36 Knowledge, learning and memory 38 Vision scale 40 Manipulation scale 42 Robotic intelligence scale 44 References 46",7,9,0.8360000000000001,2024,pattern_matching,[],Problem,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462381,11014
2018.0,number,ai_implementation_count,information_communication_technology,"Google Duplex, a conversational interface that can call businesses to make restaurant reservations and appointments, was rolled out in 2018 and received mixed initial reviews due to its impressive engineering but off- putting system design.",12,4,0.8360000000000001,2018,pattern_matching,[],Google Duplex,AI100Report_MT_10.pdf,2025-07-24T17:20:02.895850,1542
4.3,number,ai_patents_filed,information_communication_technology,"To investigate the quality effects further, we study various additional code quality measures we observe at Microsoft in Section 4.3 below. We also discuss an additional experiment run at Accenture that was abandoned due to a large layoff affecting 42% of participants, resulting in",12,0,0.8360000000000001,2024,pattern_matching,[],Microsoft,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779304,649
13.0,percentage,net_employment_change,information_communication_technology,"7% of all metro area employment in Q1 2025, but 13% of all job postings with AI skills. Since 2010, their annual share of AI job postings has remained around 11%, entrenching them as America s AI leade",26,6,0.8360000000000001,2024,pattern_matching,[],Since,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576730,10380
11.0,percentage,job_creation,information_communication_technology,"Since 2010, their annual share of AI job postings has remained around 11%, entrenching them as America s AI leaders. Top AI-focused private firms such as OpenAI, Anthropic, and Databricks in San Francisco and Google, Nvidia",26,6,0.8360000000000001,2024,pattern_matching,[],Since,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576732,10383
11.0,count,job_creation,information_communication_technology,"Since 2010, their annual share of AI job postings has remained around 11%, entrenching them as America s AI leaders. Top AI-focused private firms such as OpenAI, Anthropic, and Databricks in San Francisco and Google, Nvidi",26,6,0.8360000000000001,2024,pattern_matching,[],Since,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576732,10384
3.0,number,ai_implementation_count,information_communication_technology,"However they struggle with integrating unfamiliar information or evaluating their own knowledge both required for level 3 systems. At the time of evaluation, agentic systems typically also performed at level 2, reflecting continuing limitations with AI s ability to self-",15,13,0.8360000000000001,2024,pattern_matching,[],However,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462430,11072
42.0,percentage,ai_adoption_rate,information_communication_technology,"We also discuss an additional experiment run at Accenture that was abandoned due to a large layoff affecting 42% of participants, resulting in a lack of data on Copilot usage and hence adoption status.",12,0,0.8360000000000001,2024,pattern_matching,[],Accenture,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779306,651
100.0,number,ai_implementation_count,information_communication_technology,"For example, Google DeepMind defined a superhuman AGI system as one that  outperforms 100% of humans  across all tasks (Morris et al., 2024 10 ). In contrast, the OECD s AI Capability Indicators provide a framework to systematically compar",26,7,0.8360000000000001,2024,pattern_matching,[],Google,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462463,11113
42.0,number,ai_patents_filed,information_communication_technology,"We also discuss an additional experiment run at Accenture that was abandoned due to a large layoff affecting 42% of participants, resulting in a lack of data on Copilot usage and hence adoption status.",12,0,0.8360000000000001,2024,pattern_matching,[],Accenture,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779306,652
2.12,number,ai_implementation_count,information_communication_technology,"Most significant barriers to US manufacturers  AI adoption, 2019 58 Figure 2.12. Venture capital investments in AI by country 60 Figure 3.1. Importance of AI applications in 840 enterprises across G7 countries, 2022-23 66 Figure",8,5,0.8073421052631579,2024,pattern_matching,[],Most,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.833999,4196
2019.0,number,ai_implementation_count,information_communication_technology,"Most significant barriers to US manufacturers  AI adoption, 2019 58 Figure 2.12. Venture capital investments in AI by country 60 Figure 3.1. Importance of AI applications in 840 enterprises across G7 countries, 202",8,5,0.8073421052631579,2024,pattern_matching,[],Most,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.833998,4194
58.0,number,ai_implementation_count,information_communication_technology,"Most significant barriers to US manufacturers  AI adoption, 2019 58 Figure 2.12. Venture capital investments in AI by country 60 Figure 3.1. Importance of AI applications in 840 enterprises across G7 countries, 2022-2",8,5,0.8073421052631579,2024,pattern_matching,[],Most,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.833998,4195
19.0,number,ai_implementation_count,information_communication_technology,edu papers Solow-NiedermanBTLR19.pdf 305 https:  www.adalovelaceinstitute.org report examining-the-black-box-tools-for-assessing-algorithmic-systems  306 https:  blog.,65,6,0.8002631578947368,2024,pattern_matching,[],Solow,AI100Report_MT_10.pdf,2025-07-24T17:20:02.896761,2747
306.0,number,ai_implementation_count,information_communication_technology,org report examining-the-black-box-tools-for-assessing-algorithmic-systems  306 https:  blog.google products maps google-maps-101-how-ai-helps-predict-traffic-and-determine-routes 307 https:  www.,65,6,0.8002631578947368,2024,pattern_matching,[],,AI100Report_MT_10.pdf,2025-07-24T17:20:02.896762,2749
305.0,number,ai_implementation_count,information_communication_technology,pdf 305 https:  www.adalovelaceinstitute.org report examining-the-black-box-tools-for-assessing-algorithmic-systems  306 https:  blog.google products maps go,65,6,0.8002631578947368,2024,pattern_matching,[],,AI100Report_MT_10.pdf,2025-07-24T17:20:02.896762,2748
8.0,number,ai_patents_filed,information_communication_technology,"8 and key libraries such as Pandas for data manipulation, scikit-learn for machine learning models, PyMC and Arviz for Bayesian inference, and pgmpy fo",11,5,0.7813157894736842,2024,pattern_matching,[],Pandas,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815961,3748
365.0,number,workforce_augmentation,information_communication_technology,"Identify ways to connect your customers, your people and your data with Microsoft Cloud for Retail Learn how Microsoft 365 for frontline workers empowers employees.",57,34,0.7813157894736842,2024,pattern_matching,[],Identify,AI strategy.pdf,2025-07-24T17:20:01.210113,1150
3.0,number,ai_patents_filed,information_communication_technology,"8 and key libraries such as Pandas for data manipulation, scikit-learn for machine learning models, PyMC and Arviz for Bayesian inference, and pgmpy",11,5,0.7813157894736842,2024,pattern_matching,[],Pandas,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815960,3747
3.8,number,ai_patents_filed,information_communication_technology,"8 and key libraries such as Pandas for data manipulation, scikit-learn for machine learning models, PyMC and Arviz for Bayesian inference, and pgmpy fo",11,5,0.7813157894736842,2024,pattern_matching,[],Pandas,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815959,3746
2.0,number,ai_patents_filed,information_communication_technology,2 IPSOS then used the survey data to build a predictive model to help leaders focus on the highest-value actions they can take to realize value with AI,5,2,0.7789473684210526,2024,pattern_matching,[],,AI strategy.pdf,2025-07-24T17:20:01.209978,964
2018.0,number,ai_patents_filed,information_communication_technology,"cc Conferences 2018 CompetitionTrack, https:  nips.cc Conferences 2019 CompetitionTrack, https:  neurips.cc Conferences 2020 CompetitionTrack, https:  neurips.",18,5,0.7726315789473683,2024,pattern_matching,[],Conferences,AI100Report_MT_10.pdf,2025-07-24T17:20:02.895978,1709
2019.0,number,ai_patents_filed,information_communication_technology,"cc Conferences 2019 CompetitionTrack, https:  neurips.cc Conferences 2020 CompetitionTrack, https:  neurips.cc Conferences 2021 CompetitionTrack 53 A core result in econ",18,5,0.7726315789473683,2024,pattern_matching,[],Conferences,AI100Report_MT_10.pdf,2025-07-24T17:20:02.895979,1710
2023.0,number,ai_patents_filed,information_communication_technology,(2023b) recruited software engineers for a speciﬁc coding task (writing an HTTP server in JavaScript) and show that those given access to the AI tool GitHu,5,1,0.7726315789473683,2024,pattern_matching,[],,Generative AI at Work.pdf,2025-07-24T17:20:18.574780,7440
4.0,number,workforce_augmentation,information_communication_technology,"4 When we look at outcomes of secondary interest, our results support this interpretation, with a 13.55% (SE: 10.0%) increase in the number of code upd",1,2,0.7726315789473683,2024,pattern_matching,[],When,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779158,457
3.0,number,workforce_augmentation,information_communication_technology,"3%) increase in the weekly number of completed tasks for those using the tool.4 When we look at outcomes of secondary interest, our results support thi",1,2,0.7726315789473683,2024,pattern_matching,[],When,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779157,456
7.0,number,ai_patents_filed,information_communication_technology,"See Bengt Holmstrom and Paul Milgrom,  Multitask Principal-Agent Analyses: Incentive Contracts, Asset Ownership, and Job Design,  7 J. L. Econ.   Org.",18,5,0.7726315789473683,2024,pattern_matching,[],See Bengt Holmstrom,AI100Report_MT_10.pdf,2025-07-24T17:20:02.895980,1712
2018.0,number,workforce_augmentation,information_communication_technology,"By contrast, several other studies ﬁnd that humans assisted by AI make worse decisions than do either humans or AI alone ( Hoffman, Kahn, and Li 2018   Poursabzi-Sangdeh et al.",5,1,0.7726315789473683,2024,pattern_matching,[],Hoffman,Generative AI at Work.pdf,2025-07-24T17:20:18.574777,7436
12.0,number,job_displacement,information_communication_technology,com world 2021 jan 12 french-woman-spends-three-years-trying-to-prove-she-is-not-dead  https:  virginia-eubanks.com  ( Automating inequality ) 234 https:  www.,52,10,0.7726315789473683,2024,pattern_matching,[],Automating,AI100Report_MT_10.pdf,2025-07-24T17:20:02.896542,2449
10.3,percentage,ai_adoption_rate,information_communication_technology,"08% (SE: 10.3%) increase in the weekly number of completed tasks for those using the tool.4 When we look at outcomes of secondary interest, our results support this",1,2,0.7726315789473683,2024,pattern_matching,[],When,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779156,454
13.55,percentage,workforce_augmentation,information_communication_technology,"4 When we look at outcomes of secondary interest, our results support this interpretation, with a 13.55% (SE: 10.0%) increase in the number of code updates (commits) and a 38.",1,2,0.7726315789473683,2024,pattern_matching,[],When,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779159,458
52.0,number,ai_patents_filed,information_communication_technology,"org document 5206848 52 https:  nips.cc Conferences 2017 CompetitionTrack, https:  nips.cc Conferences 2018 CompetitionTrack, https:  nips.cc Conferences 2019 CompetitionTra",18,5,0.7726315789473683,2024,pattern_matching,[],Conferences,AI100Report_MT_10.pdf,2025-07-24T17:20:02.895977,1707
234.0,number,job_displacement,information_communication_technology,com  ( Automating inequality ) 234 https:  www.reuters.com article us-amazon-com-jobs-automation-insight amazon-scraps-secret-ai-recruiting-tool-that-showed-bias-against-women- idUSKCN,52,10,0.7726315789473683,2024,pattern_matching,[],Automating,AI100Report_MT_10.pdf,2025-07-24T17:20:02.896542,2450
55.0,number,net_employment_change,information_communication_technology,pdf 55 https:  www.cnet.com tech services-and-software google-apologizes-for-algorithm-mistakenly-calling-black-people-gorillas,18,5,0.7726315789473683,2024,pattern_matching,[],,AI100Report_MT_10.pdf,2025-07-24T17:20:02.895987,1721
18.0,number,net_employment_change,information_communication_technology,press v81 buolamwini18a buolamwini18a.pdf 55 https:  www.cnet.com tech services-and-software google-apologizes-for-algorithm-mistakenly-calling-black-people-gorillas,18,5,0.7726315789473683,2024,pattern_matching,[],,AI100Report_MT_10.pdf,2025-07-24T17:20:02.895986,1720
10.3,number,workforce_augmentation,information_communication_technology,"08% (SE: 10.3%) increase in the weekly number of completed tasks for those using the tool.4 When we look at outcomes of secondary interest, our results support thi",1,2,0.7726315789473683,2024,pattern_matching,[],When,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779157,455
81.0,number,net_employment_change,information_communication_technology,press v81 buolamwini18a buolamwini18a.pdf 55 https:  www.cnet.com tech services-and-software google-apologizes-for-algorithm-mistakenly-calling-black-people-go,18,5,0.7726315789473683,2024,pattern_matching,[],,AI100Report_MT_10.pdf,2025-07-24T17:20:02.895986,1719
13.55,number,workforce_augmentation,information_communication_technology,"4 When we look at outcomes of secondary interest, our results support this interpretation, with a 13.55% (SE: 10.0%) increase in the number of code updates (commits) and a 38.",1,2,0.7726315789473683,2024,pattern_matching,[],When,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779160,459
13.0,number,workforce_augmentation,information_communication_technology,"4 When we look at outcomes of secondary interest, our results support this interpretation, with a 13.55% (SE: 10.0%) increase in the number of code updates (commits) and a 38.",1,2,0.7726315789473683,2024,pattern_matching,[],When,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779162,460
233.0,number,ai_implementation_count,information_communication_technology,org philanthropys-techno-solutionism-problem  233 https:  www.theguardian.com world 2021 jan 12 french-woman-spends-three-years-trying-to-prove-she-is-not-dead  https:  virginia-eubanks.,52,10,0.7726315789473683,2024,pattern_matching,[],,AI100Report_MT_10.pdf,2025-07-24T17:20:02.896540,2447
232.0,number,ai_implementation_count,information_communication_technology,pdf 232 https:  knightfoundation.org philanthropys-techno-solutionism-problem  233 https:  www.theguardian.com world 2021 jan 12 french-woman-spends-three-ye,52,10,0.7726315789473683,2024,pattern_matching,[],,AI100Report_MT_10.pdf,2025-07-24T17:20:02.896539,2446
30.0,number,ai_implementation_count,information_communication_technology,ai app uploads 2020 11 CHAI-2020-Progress-Report-public-9-30.pdf 232 https:  knightfoundation.org philanthropys-techno-solutionism-problem  233 https:  www.,52,10,0.7726315789473683,2024,pattern_matching,[],Progress,AI100Report_MT_10.pdf,2025-07-24T17:20:02.896539,2445
9.0,number,ai_implementation_count,information_communication_technology,ai app uploads 2020 11 CHAI-2020-Progress-Report-public-9-30.pdf 232 https:  knightfoundation.org philanthropys-techno-solutionism-problem  233 https:  www.,52,10,0.7726315789473683,2024,pattern_matching,[],Progress,AI100Report_MT_10.pdf,2025-07-24T17:20:02.896538,2444
11.0,number,ai_implementation_count,information_communication_technology,ai app uploads 2020 11 CHAI-2020-Progress-Report-public-9-30.pdf 232 https:  knightfoundation.org philanthropys-techno-solutionism-problem  233 https:  www.,52,10,0.7726315789473683,2024,pattern_matching,[],Progress,AI100Report_MT_10.pdf,2025-07-24T17:20:02.896537,2443
