value,unit,metric_type,sector,context,source_page,source_paragraph,confidence,year,extraction_method,validation_issues,company,source_pdf,extraction_date,metric_id
51.0,percentage,ai_budget_percentage,energy_utilities,"at 65% of enterprises allocating more than 30% of their R D spending to AI have also used public training services in the past 12 months, compared to 51% of companies with R D spending on AI of up to 10% of their total outlay on R D.",79,8,0.8360000000000001,2024,pattern_matching,[],,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834715,5157
10.0,number,workforce_augmentation,energy_utilities,"Based on the 𝛽 values, we estimate that 80% of workers belong to an occupa- tion with at least 10% of its tasks exposed to LLMs, while 19% of workers are in an occupa- tion where over half of its tasks are labeled as exposed.",15,6,0.8360000000000001,2024,pattern_matching,[],,the-economic-impact-of-large-language-models.pdf,2025-07-24T17:20:40.707558,11505
2.0,number,ai_implementation_count,energy_utilities,"growth: 1) through new production and application releases, 2) by charging premiums for AI-integrated offerings, and 3) by increasing prices over time as existing products are supplemented with AI-enabled featur",4,0,0.8360000000000001,2024,pattern_matching,[],,gs-new-decade-begins.pdf,2025-07-24T17:20:18.661841,8116
3.0,number,ai_implementation_count,energy_utilities,"growth: 1) through new production and application releases, 2) by charging premiums for AI-integrated offerings, and 3) by increasing prices over time as existing products are supplemented with AI-enabled features and prove their value to customers.",4,0,0.8360000000000001,2024,pattern_matching,[],,gs-new-decade-begins.pdf,2025-07-24T17:20:18.661842,8117
177.0,number,workforce_augmentation,energy_utilities,"Q13 - How helpful would you say the following types of support could be for your enterprise to strengthen staff skills in AI  177 Table E.16. Q14 - In your country, a number of public and public-private organisations, such as  X , work to speed up the adoption of digital technol",8,3,0.8360000000000001,2024,pattern_matching,[],Table,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.833953,4134
19.0,number,workforce_augmentation,energy_utilities,"Based on the 𝛽 values, we estimate that 80% of workers belong to an occupa- tion with at least 10% of its tasks exposed to LLMs, while 19% of workers are in an occupa- tion where over half of its tasks are labeled as exposed.",15,6,0.8360000000000001,2024,pattern_matching,[],,the-economic-impact-of-large-language-models.pdf,2025-07-24T17:20:40.707560,11507
185.0,number,ai_implementation_count,energy_utilities,Q17 - Are any of the following criteria important for your enterprise when developing or using AI applications  185 Table E.22. Q18 - Are you aware that some regulators are considering the following requirements to increase oversight of artificial intelligence appl,8,3,0.8360000000000001,2024,pattern_matching,[],Table,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.833962,4147
1.0,number,ai_patents_filed,energy_utilities,"AI-profiled workers in these metro areas amount to just 1% of the U.S. total. Absent large universities or major tech employers, their local pipelines of graduates and specialist researchers remain thin.",33,1,0.8360000000000001,2024,pattern_matching,[],Absent,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576845,10548
100.0,number,ai_patents_filed,energy_utilities,"Some institutions lack data for 2021 because they did not have papers included in the top 100 that year. Since papers can have multiple authors from different institutions, the total institutional tags in Figure 1.",40,43,0.8360000000000001,2021,pattern_matching,[],Some,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378861,8460
1.1,number,ai_patents_filed,energy_utilities,"Since papers can have multiple authors from different institutions, the total institutional tags in Figure 1.1.12 may exceed 100. Also, because two of the papers had authors with an unknown sectoral affiliation, the total sum of publications in Figure 1.",40,43,0.8360000000000001,2024,pattern_matching,[],Since,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378862,8461
2025.0,number,net_employment_change,energy_utilities,"Altogether, then, 67% of the nation s total AI employment  about two-thirds of it as indicated by absolute numbers of AI-related job postings in 2025 is taking place in just the two Superstars and 28 Star Hubs.",22,3,0.8360000000000001,2025,pattern_matching,[],Altogether,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576711,10354
184.0,number,ai_implementation_count,energy_utilities,Would you favour regulation that helps to overcome such a problem by establishing clear accountability when AI is used  184 Table E.21. Q17 - Are any of the following criteria important for your enterprise when developing or using AI applications  185 Table E.,8,3,0.8360000000000001,2024,pattern_matching,[],Would,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.833960,4144
21.0,number,job_displacement,energy_utilities,"For instance, Arntz, Gregory and Zierahn (2016 4 ) account for the distribution of automatable tasks within occupations and conclude that across 21 OECD countries, around 9% of jobs are automatable.",16,5,0.7685714285714286,2024,pattern_matching,[],Arntz,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834097,4330
17.0,percentage,productivity_improvement,energy_utilities,"In the UK, 17% of the total productive capacity that can be unlocked by GAI comes from the education, health, and social work sectors   the most out of any industry",4,1,0.7685714285714286,2024,pattern_matching,[],,ai-and-the-global-economy.pdf,2025-07-24T17:20:01.448585,1292
4.0,number,job_displacement,energy_utilities,"For instance, Arntz, Gregory and Zierahn (2016 4 ) account for the distribution of automatable tasks within occupations and conclude that across 21 OECD countries, around 9% of jobs are automatable.",16,5,0.7685714285714286,2024,pattern_matching,[],Arntz,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834096,4329
9.0,number,job_displacement,energy_utilities,"Gregory and Zierahn (2016 4 ) account for the distribution of automatable tasks within occupations and conclude that across 21 OECD countries, around 9% of jobs are automatable.",16,5,0.7685714285714286,2024,pattern_matching,[],Gregory,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834098,4332
2022.0,number,job_displacement,energy_utilities,"(Lassébie and Quintini, 2022 5 ). focus on the automatability of skills and abilities, which they then link to occupations. They find that, on average across OECD countries, occu",16,5,0.7685714285714286,2024,pattern_matching,[],Quintini,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834099,4333
5.0,number,job_displacement,energy_utilities,"(Lassébie and Quintini, 2022 5 ). focus on the automatability of skills and abilities, which they then link to occupations. They find that, on average across OECD countries, occupa",16,5,0.7685714285714286,2024,pattern_matching,[],Quintini,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834103,4334
28.0,number,job_displacement,energy_utilities,"They find that, on average across OECD countries, occupations at highest risk of automation account for about 28% of jobs.",16,5,0.7685714285714286,2024,pattern_matching,[],They,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834105,4336
10000.0,millions_usd,ai_investment_amount,energy_utilities,exceeding $10 billion demonstrated higher total investment,175,42,0.76,2024,pattern_matching,[],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.379234,8973
2010.0,number,job_creation,energy_utilities,"5%, yet still comprise only about 2.5% of all U.S. job openings.   Extreme concentrati",3,1,0.76,2024,pattern_matching,[],Extreme,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576604,10214
89.0,number,ai_patents_filed,energy_utilities,"Most of the agents in our sample (89%) are located outside the United States, mainly in the Philippines. For each agent, we observe their assigned man-",13,3,0.76,2024,pattern_matching,[],Most,Generative AI at Work.pdf,2025-07-24T17:20:18.574832,7509
2.1,number,net_employment_change,energy_utilities,"That compares to these places  2.1% share of the national employment. This thin AI job count still marks a modest increase from Q1 2018, when rural counties had 294 postings.",34,3,0.76,2024,pattern_matching,[],,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576870,10583
294.0,number,job_creation,energy_utilities,"This thin AI job count still marks a modest increase from Q1 2018, when rural counties had 294 postings.",34,3,0.76,2024,pattern_matching,[],,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576871,10585
10.0,number,workforce_augmentation,energy_utilities,How many employees does your enterprise have in total    Between 10 and 50   Between 51 and 249   Between 250 and 499   Between 500 and 2 500,153,14,0.76,2024,pattern_matching,[],Between,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.835112,5696
50.0,number,workforce_augmentation,energy_utilities,How many employees does your enterprise have in total    Between 10 and 50   Between 51 and 249   Between 250 and 499   Between 500 and 2 500,153,14,0.76,2024,pattern_matching,[],Between,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.835113,5697
51.0,number,workforce_augmentation,energy_utilities,How many employees does your enterprise have in total    Between 10 and 50   Between 51 and 249   Between 250 and 499   Between 500 and 2 500,153,14,0.76,2024,pattern_matching,[],Between,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.835113,5698
249.0,number,workforce_augmentation,energy_utilities,How many employees does your enterprise have in total    Between 10 and 50   Between 51 and 249   Between 250 and 499   Between 500 and 2 500,153,14,0.76,2024,pattern_matching,[],Between,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.835114,5699
250.0,number,workforce_augmentation,energy_utilities,How many employees does your enterprise have in total    Between 10 and 50   Between 51 and 249   Between 250 and 499   Between 500 and 2 500,153,14,0.76,2024,pattern_matching,[],Between,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.835115,5700
499.0,number,workforce_augmentation,energy_utilities,How many employees does your enterprise have in total    Between 10 and 50   Between 51 and 249   Between 250 and 499   Between 500 and 2 500,153,14,0.76,2024,pattern_matching,[],Between,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.835116,5701
500.0,number,workforce_augmentation,energy_utilities,How many employees does your enterprise have in total    Between 10 and 50   Between 51 and 249   Between 250 and 499   Between 500 and 2 500,153,14,0.76,2024,pattern_matching,[],Between,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.835116,5702
68000.0,millions_usd,ai_investment_amount,energy_utilities,"Global corporate investment in AI was $68 billion in 2020, which is a non-trivial sum but small in relative terms: gross private investment over all categories in the US alone was almost $4 trillion",57,3,0.76,2020,pattern_matching,[],Global,AI100Report_MT_10.pdf,2025-07-24T17:20:02.896612,2545
260.0,number,job_displacement,energy_utilities,"260 It s not always easy to differentiate AI s impact from other, older forms of technological automation, but it likely reduces the amount of human labo",57,3,0.76,2024,pattern_matching,[],,AI100Report_MT_10.pdf,2025-07-24T17:20:02.896614,2548
2023.0,number,ai_patents_filed,energy_utilities,"Since its founding in 2023, Mississippi AI Collaborative has trained a total of over 2,000 individuals, including more than 1,000 educators in the train-the-trainer model, and",21,10,0.76,2023,pattern_matching,[],Since,ai-and-the-global-economy.pdf,2025-07-24T17:20:01.448701,1449
1964.0,number,job_displacement,energy_utilities,com 2014 12 automation-and-job-loss-fears-of-1964.html,55,6,0.76,2024,pattern_matching,[],,AI100Report_MT_10.pdf,2025-07-24T17:20:02.896581,2503
636.0,number,ai_patents_filed,energy_utilities,"2 million chats by 1,636 agents in the post-AI period. Most of the agents in our sample (89%) are located outside the United States, mainly in the Philippines.",13,3,0.76,2024,pattern_matching,[],Most,Generative AI at Work.pdf,2025-07-24T17:20:18.574831,7507
2025.0,number,job_creation,energy_utilities,"5%, yet still comprise only about 2.5% of all U.S. job openings.   Extreme concentration. The B",3,1,0.76,2024,pattern_matching,[],Extreme,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576605,10215
1.0,number,ai_implementation_count,energy_utilities,"growth: 1) through new production and application releases, 2) by charging premiums for AI-integrated offerings, and 3) by increasing prices over time as exist",4,0,0.76,2024,pattern_matching,[],,gs-new-decade-begins.pdf,2025-07-24T17:20:18.661840,8115
1.0,number,ai_patents_filed,energy_utilities,"2 million chats by 1,636 agents in the post-AI period. Most of the agents in our sample (89%) are located outside the United States, mainly in the Philippines.",13,3,0.76,2024,pattern_matching,[],Most,Generative AI at Work.pdf,2025-07-24T17:20:18.574830,7506
12.0,number,job_displacement,energy_utilities,edu Thayer e roman texts suetonius 12caesars vespasian .html 249 https:  en.wikipedia.org wiki Luddite 250 https:  conversableeconomist.blogspot.com 2014 12 automation-and-job-loss-fears-,55,6,0.76,2024,pattern_matching,[],Thayer,AI100Report_MT_10.pdf,2025-07-24T17:20:02.896578,2499
249.0,number,job_displacement,energy_utilities,html 249 https:  en.wikipedia.org wiki Luddite 250 https:  conversableeconomist.blogspot.com 2014 12 automation-and-job-loss-fears-of-1964.html,55,6,0.76,2024,pattern_matching,[],Luddite,AI100Report_MT_10.pdf,2025-07-24T17:20:02.896579,2500
250.0,number,job_displacement,energy_utilities,org wiki Luddite 250 https:  conversableeconomist.blogspot.com 2014 12 automation-and-job-loss-fears-of-1964.html,55,6,0.76,2024,pattern_matching,[],Luddite,AI100Report_MT_10.pdf,2025-07-24T17:20:02.896580,2501
2014.0,number,job_displacement,energy_utilities,com 2014 12 automation-and-job-loss-fears-of-1964.html,55,6,0.76,2024,pattern_matching,[],,AI100Report_MT_10.pdf,2025-07-24T17:20:02.896580,2502
28.5,number,job_creation,energy_utilities,"5%, yet still comprise only about 2.5% of all U.S. job openings.   Extreme concentration. The Bay Area accounts for 13% of national job postings featur",3,1,0.76,2024,pattern_matching,[],Extreme,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576607,10217
5.0,number,job_creation,energy_utilities,"5%, yet still comprise only about 2.5% of all U.S. job openings.   Extreme concentration. The Bay Area accounts for 13% of national job postings featur",3,1,0.76,2024,pattern_matching,[],Extreme,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576608,10218
2.5,number,job_creation,energy_utilities,"5%, yet still comprise only about 2.5% of all U.S. job openings.   Extreme concentration. The Bay Area accounts for 13% of national job postings featuring AI skills, and together with the",3,1,0.76,2024,pattern_matching,[],Extreme,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576609,10220
13.0,number,job_creation,energy_utilities,"The Bay Area accounts for 13% of national job postings featuring AI skills, and together with the Star Hubs, this group of 30 top- performing metro areas captures 67% of total AI",3,1,0.76,2024,pattern_matching,[],The Bay Area,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576611,10222
10.0,number,ai_patents_filed,energy_utilities,"For example, if a paper includes authors from multiple countries,",39,74,0.76,2024,pattern_matching,[],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378857,8453
500.0,millions_usd,revenue_increase,energy_utilities,"total revenues of at least $500 million, were collected from",428,56,0.76,2024,pattern_matching,[],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.379891,9917
13.0,number,workforce_augmentation,energy_utilities,Q13 - How helpful would you say the following types of support could be for your enterprise to strengthen staff skills in AI  177 Table E.16. Q14 - In yo,8,3,0.76,2024,pattern_matching,[],Table,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.833952,4133
30.0,number,job_creation,energy_utilities,"The Bay Area accounts for 13% of national job postings featuring AI skills, and together with the Star Hubs, this group of 30 top- performing metro areas captures 67% of total AI job postings.",3,1,0.76,2024,pattern_matching,[],The Bay Area,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576612,10223
67.0,number,job_creation,energy_utilities,"accounts for 13% of national job postings featuring AI skills, and together with the Star Hubs, this group of 30 top- performing metro areas captures 67% of total AI job postings.",3,1,0.76,2024,pattern_matching,[],Star Hubs,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576613,10225
2021.0,number,ai_patents_filed,energy_utilities,"Some institutions lack data for 2021 because they did not have papers included in the top 100 that year. Since papers can have multiple authors from different institutions, the total ins",40,43,0.76,2021,pattern_matching,[],Some,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378861,8459
15.0,number,workforce_augmentation,energy_utilities,15. Q13 - How helpful would you say the following types of support could be for your enterprise to strengthen staff skills in AI  177 Table E.16. Q14 -,8,3,0.76,2024,pattern_matching,[],Table,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.833952,4132
563.0,number,net_employment_change,energy_utilities,3% of the U.S. total. That compares to these places  2.1% share of the national employment. This thin AI job count still marks,34,3,0.76,2024,pattern_matching,[],,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576866,10578
0.3,number,net_employment_change,energy_utilities,3% of the U.S. total. That compares to these places  2.1% share of the national employment. This thin AI job count still marks a modest increase from Q,34,3,0.76,2024,pattern_matching,[],,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576868,10580
1.0,number,workforce_augmentation,energy_utilities,I normalize the total population to 1 and assume that different workers have different,9,4,0.76,2024,pattern_matching,[],,Acemoglu_Macroeconomics-of-AI_May-2024.pdf,2025-07-24T17:19:59.886725,71
53.0,number,workforce_augmentation,energy_utilities,53%. I also explore AI s wage and inequality effects. I show theoretically that even when AI improves the productivity of low-skill workers in certain t,1,4,0.76,2024,pattern_matching,[],,Acemoglu_Macroeconomics-of-AI_May-2024.pdf,2025-07-24T17:19:59.886666,12
15.0,number,workforce_augmentation,energy_utilities,"Based on the 𝛽 values, we estimate that 80% of workers belong to an occupa- tion w",15,6,0.76,2024,pattern_matching,[],,the-economic-impact-of-large-language-models.pdf,2025-07-24T17:20:40.707553,11499
67.0,number,net_employment_change,energy_utilities,"Altogether, then, 67% of the nation s total AI employment  about two-thirds of it as indicated by absolute numbers of AI-related job postings in 2025 is taking place in j",22,3,0.76,2025,pattern_matching,[],Altogether,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576710,10353
28.0,number,net_employment_change,energy_utilities,employment  about two-thirds of it as indicated by absolute numbers of AI-related job postings in 2025 is taking place in just the two Superstars and 28 Star Hubs.,22,3,0.76,2025,pattern_matching,[],Superstars,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576712,10355
1.0,number,job_creation,energy_utilities,"However, this concentration has diminished slightly in the last decade, with the share of job postings in those two clusters falling by 1% and 2%, respectively, since 2018.",22,3,0.76,2024,pattern_matching,[],However,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576713,10356
2018.0,number,job_creation,energy_utilities,"centration has diminished slightly in the last decade, with the share of job postings in those two clusters falling by 1% and 2%, respectively, since 2018.",22,3,0.76,2024,pattern_matching,[],,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576714,10358
14.0,number,workforce_augmentation,energy_utilities,"Based on the 𝛽 values, we estimate that 80% of workers belong to an occupa- tion with at l",15,6,0.76,2024,pattern_matching,[],,the-economic-impact-of-large-language-models.pdf,2025-07-24T17:20:40.707555,11501
2010.0,number,ai_patents_filed,energy_utilities,"Granted AI patents (% of world total) by region, 2010 23",43,17,0.76,2024,pattern_matching,[],Granted,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378878,8482
4.0,number,net_employment_change,energy_utilities,"In Figure 4, both human and GPT-4 ratings of overall exposure are aggregated to the occupation-level (y-axis) and compared with the log of total employment (x-ax",19,2,0.76,2024,pattern_matching,[],In Figure,the-economic-impact-of-large-language-models.pdf,2025-07-24T17:20:40.707601,11552
80.0,number,workforce_augmentation,energy_utilities,"Based on the 𝛽 values, we estimate that 80% of workers belong to an occupa- tion with at least 10% of its tasks exposed to LLMs, while 19% of workers are in an occupa- tion where over half of",15,6,0.76,2024,pattern_matching,[],,the-economic-impact-of-large-language-models.pdf,2025-07-24T17:20:40.707556,11503
23.0,number,ai_patents_filed,energy_utilities,"Granted AI patents (% of world total) by region, 2010 23",43,17,0.76,2024,pattern_matching,[],Granted,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378879,8483
65.0,percentage,ai_budget_percentage,energy_utilities,"The survey showed that 65% of enterprises allocating more than 30% of their R D spending to AI have also used public training services in the past 12 months, compared to 51% of",79,8,0.76,2024,pattern_matching,[],,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834712,5152
11.0,percentage,ai_budget_percentage,energy_utilities,"Enterprise R D spending on AI, as a % of total R D spending Zero or up to 10% Between 11% and 30% More than 30% Number of observations 439 309 71",78,13,0.76,2024,pattern_matching,[],Enterprise,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834694,5128
15.0,number,net_employment_change,energy_utilities,"15 By conditioning on overall individual activity levels, we are better able",17,0,0.76,2024,pattern_matching,[],,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.828015,6868
2016.0,number,job_displacement,energy_utilities,Direct task exposure AI exposure AI exposure easy tasks hard tasks exposure to easy exposure to easy displacement and hard tasks and hard tasks 1980-2016,40,1,0.76,2024,pattern_matching,[],Direct,Acemoglu_Macroeconomics-of-AI_May-2024.pdf,2025-07-24T17:19:59.886903,274
10.0,percentage,ai_budget_percentage,energy_utilities,"Enterprise R D spending on AI, as a % of total R D spending Zero or up to 10% Between 11% and 30% More than 30% Number of observations 439 309 71",78,13,0.76,2024,pattern_matching,[],Enterprise,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834692,5126
4.0,number,workforce_augmentation,energy_utilities,4% of the nation s computer science bachelor s degrees and 0.1 % of computer science Ph.D. graduates. AI-profiled workers in these metro areas amount t,33,1,0.76,2024,pattern_matching,[],,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576841,10543
1980.0,number,job_displacement,energy_utilities,ct of Direct task exposure AI exposure AI exposure easy tasks hard tasks exposure to easy exposure to easy displacement and hard tasks and hard tasks 1980-2016,40,1,0.76,2024,pattern_matching,[],Direct,Acemoglu_Macroeconomics-of-AI_May-2024.pdf,2025-07-24T17:19:59.886902,273
0.1,number,workforce_augmentation,energy_utilities,4% of the nation s computer science bachelor s degrees and 0.1 % of computer science Ph.D. graduates. AI-profiled workers in these metro areas amount to just 1% of the U.,33,1,0.76,2024,pattern_matching,[],,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576843,10545
1.0,number,workforce_augmentation,energy_utilities,1 % of computer science Ph.D. graduates. AI-profiled workers in these metro areas amount to just 1% of the U.S. total. Absent large universities or maj,33,1,0.76,2024,pattern_matching,[],Absent,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576843,10546
1.0,number,net_employment_change,energy_utilities,"1% share of the national employment. This thin AI job count still marks a modest increase from Q1 2018, when rural counties had 294 postings.",34,3,0.76,2024,pattern_matching,[],,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576870,10584
21.0,number,ai_implementation_count,energy_utilities,21. Q17 - Are any of the following criteria important for your enterprise when developing or using AI applications  185 Table E.22. Q18 - Are you aware,8,3,0.76,2024,pattern_matching,[],Table,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.833961,4145
17.0,number,ai_implementation_count,energy_utilities,Q17 - Are any of the following criteria important for your enterprise when developing or using AI applications  185 Table E.22. Q18 - Are you aware that,8,3,0.76,2024,pattern_matching,[],Table,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.833962,4146
171.0,number,ai_patents_filed,energy_utilities,"This sector includes industrial equipment machinery, vehicle OEMs and suppliers, chemicals, semiconductors,",61,6,0.76,2024,pattern_matching,[],,AI strategy.pdf,2025-07-24T17:20:01.210119,1158
