value,unit,metric_type,sector,context,source_page,source_paragraph,confidence,year,extraction_method,validation_issues,company,source_pdf,extraction_date,metric_id
0.0,number,workforce_augmentation,retail_ecommerce,"Walmart launched a new tool, giving its 50,000 non-store associates access to its new  My Assistant  app. The app has already made a big impact for associates, assisting with a range of tasks, fro",6,2,0.768,2024,pattern_matching,[],Walmart,AI use case.pdf,2025-07-24T17:20:01.293836,1225
6.0,number,net_employment_change,retail_ecommerce,"(2020 6 ) find that, overall,  the lowest rates of  digital information  adoption are observed in production and supply chain activities  (although this is i",57,4,0.768,2024,pattern_matching,[],,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834550,4928
2020.0,count,workforce_augmentation,retail_ecommerce,"(2020 6 ) also noted a relationship between firm age and AI use. For small firms (here, meaning those with fewer than 50 employees), use rates tended to de",51,9,0.768,2024,pattern_matching,[],,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834431,4763
6.0,count,workforce_augmentation,retail_ecommerce,"(2020 6 ) also noted a relationship between firm age and AI use. For small firms (here, meaning those with fewer than 50 employees), use rates tended to decl",51,9,0.768,2024,pattern_matching,[],,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834432,4764
3.0,number,ai_implementation_count,retail_ecommerce,3. Random Forest and XGBoost Models were implemented to capture non-linear re- lationships and interactions between features. Hyperparameter tuning and,11,4,0.768,2024,pattern_matching,[],Random Forest,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815956,3742
5.0,number,net_employment_change,retail_ecommerce,Hyperparameter tuning and 5-fold cross-validation were used to optimize model performance and ensure robustness. 4. Bayesian Network Modeling: A Bayesian Network was constructed,11,4,0.768,2024,pattern_matching,[],Hyperparameter,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815957,3743
4.0,number,net_employment_change,retail_ecommerce,4. Bayesian Network Modeling: A Bayesian Network was constructed using the Hill- ClimbSearch algorithm and Bayesian Information Criterion (BIC) for str,11,4,0.768,2024,pattern_matching,[],Bayesian Network Modeling,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815957,3744
2020.0,number,net_employment_change,retail_ecommerce,"(2020 6 ) find that, overall,  the lowest rates of  digital information  adoption are observed in production and supply chain activities  (although this is",57,4,0.768,2024,pattern_matching,[],,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834549,4927
0.0,number,workforce_augmentation,retail_ecommerce,Small enterprises (with 0-49 employees) were not sampled. Analytic and budgetary reasons motivated the choice of targeted size classes.,20,15,0.76,2024,pattern_matching,[],Small,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834156,4396
38.0,percentage,ai_adoption_rate,retail_ecommerce,38% of businesses indicated that creating GAI adoption grants and subsidies for SMBs would significantly reduce the barriers associated with deploying GA,8,7,0.76,2024,pattern_matching,[],,ai-and-the-global-economy.pdf,2025-07-24T17:20:01.448629,1351
38.0,number,ai_implementation_count,retail_ecommerce,38% of businesses indicated that creating GAI adoption grants and subsidies for SMBs would significantly reduce the barriers associated with deploying G,8,7,0.76,2024,pattern_matching,[],,ai-and-the-global-economy.pdf,2025-07-24T17:20:01.448630,1352
1.0,number,ai_implementation_count,retail_ecommerce,4 codes against national industry classification systems,152,5,0.76,2024,pattern_matching,[],,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.835101,5681
4.1,number,job_creation,retail_ecommerce,"1, a substantive part a teacher s job requires language, social interaction and problem-solving capabilities at some of the highest levels. This become",49,9,0.76,2024,pattern_matching,[],,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462519,11184
1.0,number,job_creation,retail_ecommerce,"1, a substantive part a teacher s job requires language, social interaction and problem-solving capabilities at some of the highest levels. This become",49,9,0.76,2024,pattern_matching,[],,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462520,11185
5.0,number,workforce_augmentation,retail_ecommerce,"nal cues, all while nurturing a supportive atmosphere that helps maintain engagement and motivation among diverse learners (social interaction, level 5).",49,9,0.76,2024,pattern_matching,[],,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462522,11187
2023.0,number,workforce_augmentation,retail_ecommerce,re collected using computer-assisted telephone interviewing (CATI) and computer-assisted web interviewing (CAWI) techniques between February and July 2023.,133,11,0.76,2024,pattern_matching,[],February,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834998,5538
4.0,number,ai_implementation_count,retail_ecommerce,"However, this performance is not yet reliable enough for any system to achieve that rating. Level 3 systems robustly handle a limited r",16,6,0.76,2024,pattern_matching,[],However,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462431,11074
3.0,number,ai_implementation_count,retail_ecommerce,"Level 3 systems robustly handle a limited range of data types and can cope with modest variations in lighting, shape and appearance of target objects.",16,6,0.76,2024,pattern_matching,[],Level,oecd-artificial-intelligence-review-2025.pdf,2025-07-24T17:20:38.462432,11075
92.0,number,net_employment_change,retail_ecommerce,"92, confirming its ability to model complex relationships in the data. The Bayesian Network model achieved an AUC of 0.86, which reflects strong perform",22,3,0.76,2024,pattern_matching,[],The Bayesian Network,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.816109,3923
233.0,number,workforce_augmentation,retail_ecommerce,"Data from 233 employees across various industries were analyzed using logistic regression, Random Forest, and XGBoost, with 5-fold cross-validation. The findings reveal that",0,24,0.76,2024,pattern_matching,[],Data,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815780,3545
2.0,number,ai_implementation_count,retail_ecommerce,"2. Pilot Testing: Prior to full-scale deployment, the questionnaire underwent pilot testing with a smaller subset of the target population. Feedback fr",4,6,0.76,2024,pattern_matching,[],Pilot Testing,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815848,3623
2019.0,number,net_employment_change,retail_ecommerce,"ports new or existing apprenticeships, and provides access to information and experts that can help address workforce needs and skills gaps (Sargent, 2019 4 ).",110,14,0.76,2024,pattern_matching,[],Sargent,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834937,5453
4.0,number,net_employment_change,retail_ecommerce,"new or existing apprenticeships, and provides access to information and experts that can help address workforce needs and skills gaps (Sargent, 2019 4 ).",110,14,0.76,2024,pattern_matching,[],Sargent,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834938,5454
1.0,number,workforce_augmentation,retail_ecommerce,"Questionnaire Design: The questionnaire was meticulously designed to cover a broad spectrum of variables related to employee demographics, AI tool u",4,6,0.76,2024,pattern_matching,[],Questionnaire Design,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815847,3622
3.8,number,workforce_augmentation,retail_ecommerce,"Large enterprises are less likely to use public support (Table 3.8). For instance, the estimated probability that a medium-sized enterprise will use public information and advice is 0.",95,5,0.76,2024,pattern_matching,[],Large,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834802,5275
3.8,number,ai_implementation_count,retail_ecommerce,"A further message here is that the probability of using these services is quite high overall and, as shown in Table 3.8, increases with the number of AI applications used.",95,5,0.76,2024,pattern_matching,[],Table,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834808,5283
3.24,number,workforce_augmentation,retail_ecommerce,s stands out as the country with the lowest share of enterprises that consider the surveyed means of support either moderately or very useful (Figure 3.,90,8,0.76,2024,pattern_matching,[],Figure,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834795,5264
3.0,number,ai_implementation_count,retail_ecommerce,"A further message here is that the probability of using these services is quite high overall and, as shown in Table 3.8, increases with the number of AI applications used.",95,5,0.76,2024,pattern_matching,[],Table,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834809,5284
8.0,number,ai_implementation_count,retail_ecommerce,"8, increases with the number of AI applications used.",95,5,0.76,2024,pattern_matching,[],,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834810,5285
26.0,number,ai_implementation_count,retail_ecommerce,Page 26  current healthcare delivery   SEE SQ9: The 2021 report identifies a broad range of carefully targeted AI healthcare applications that are becoming p,79,12,0.76,2024,pattern_matching,[],Page,AI100Report_MT_10.pdf,2025-07-24T17:20:02.896861,2882
9.0,number,ai_implementation_count,retail_ecommerce,Page 26  current healthcare delivery   SEE SQ9: The 2021 report identifies a broad range of carefully targeted AI healthcare applications that are becoming prevalent or are poised to become preval,79,12,0.76,2024,pattern_matching,[],Page,AI100Report_MT_10.pdf,2025-07-24T17:20:02.896862,2883
2021.0,number,ai_implementation_count,retail_ecommerce,Page 26  current healthcare delivery   SEE SQ9: The 2021 report identifies a broad range of carefully targeted AI healthcare applications that are becoming prevalent or are poised to become prevalent.,79,12,0.76,2024,pattern_matching,[],Page,AI100Report_MT_10.pdf,2025-07-24T17:20:02.896863,2884
50.0,percentage,job_creation,retail_ecommerce,"Those in the middle 50% garner an  M  (for  middle  performance). And those in the lowest 25% earn a  B  (for  bottom ). In this way, we create group profiles (e.",10,24,0.76,2024,pattern_matching,[],,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576633,10253
50.0,number,job_creation,retail_ecommerce,"Those in the middle 50% garner an  M  (for  middle  performance). And those in the lowest 25% earn a  B  (for  bottom ). In this way, we create group profiles (e.",10,24,0.76,2024,pattern_matching,[],,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576634,10254
25.0,percentage,job_creation,retail_ecommerce,"And those in the lowest 25% earn a  B  (for  bottom ). In this way, we create group profiles (e.g.,  TMB ) that reflect a place s strengths and weaknesses.",10,24,0.76,2024,pattern_matching,[],,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576635,10255
25.0,number,job_creation,retail_ecommerce,"And those in the lowest 25% earn a  B  (for  bottom ). In this way, we create group profiles (e.g.,  TMB ) that reflect a place s strengths and weaknesses.",10,24,0.76,2024,pattern_matching,[],,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576635,10256
0.5,number,workforce_augmentation,retail_ecommerce,"ﬁnd that the productivity effect of AI assistance is most pronounced for workers in the lowest skill quintile (leftmost side), who see an increase of 0.",22,3,0.76,2024,pattern_matching,[],,Generative AI at Work.pdf,2025-07-24T17:20:18.574936,7643
5.0,number,workforce_augmentation,retail_ecommerce,"5 in RPH, or 36%. In contrast, AI assistance does not lead to any signiﬁcant change in productivity for the most skilled workers (rightmost side). In F",22,3,0.76,2024,pattern_matching,[],,Generative AI at Work.pdf,2025-07-24T17:20:18.574937,7644
36.0,percentage,workforce_augmentation,retail_ecommerce,"5 in RPH, or 36%. In contrast, AI assistance does not lead to any signiﬁcant change in productivity for the most skilled workers (rightmost side). In Figure III , Pan",22,3,0.76,2024,pattern_matching,[],In Figure,Generative AI at Work.pdf,2025-07-24T17:20:18.574938,7645
36.0,number,workforce_augmentation,retail_ecommerce,"5 in RPH, or 36%. In contrast, AI assistance does not lead to any signiﬁcant change in productivity for the most skilled workers (rightmost side). In Figure III , Pa",22,3,0.76,2024,pattern_matching,[],In Figure,Generative AI at Work.pdf,2025-07-24T17:20:18.574939,7646
100.0,number,workforce_augmentation,retail_ecommerce,The AI Hub will be supported by more than $100 million over the next five years as the regional cluster scales. Driving these actions was the strategic nature of the Task Force inquiry.,42,1,0.76,2024,pattern_matching,[],Driving,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576920,10660
12.0,number,ai_implementation_count,retail_ecommerce,12 Target reaching in robotics refers to the process by which a robotic system moves its end-effector (such as a robotic arm or gripper) toward a specif,149,15,0.76,2024,pattern_matching,[],Target,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.379178,8896
7.0,number,ai_implementation_count,retail_ecommerce,"countries use different classificatory systems, Annex B also maps the codes from the ISIC to the national classification systems used in individual G7 countries and Brazil.",20,13,0.76,2024,pattern_matching,[],Annex,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834155,4395
49.0,number,workforce_augmentation,retail_ecommerce,Small enterprises (with 0-49 employees) were not sampled. Analytic and budgetary reasons motivated the choice of targeted size classes.,20,15,0.76,2024,pattern_matching,[],Small,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834156,4397
167.0,number,ai_implementation_count,retail_ecommerce,167 Dozens of countries around the world have operated limited versions of these systems for decades. Close-in weapon systems that protect naval ships an,40,2,0.76,2024,pattern_matching,[],Dozens,AI100Report_MT_10.pdf,2025-07-24T17:20:02.896333,2175
168.0,number,ai_implementation_count,retail_ecommerce,"168 But many AI and robotics researchers have expressed concerns about the way advances in AI, paired with autonomous systems, could generate new and dan",40,2,0.76,2024,pattern_matching,[],,AI100Report_MT_10.pdf,2025-07-24T17:20:02.896333,2176
40.0,percentage,ai_adoption_rate,retail_ecommerce,"Though only 40% of enterprises in Europe s finance and insurance sector have adopted AI technologies, 27% plan to do so in the future, which is a higher share than f",55,4,0.76,2024,pattern_matching,[],Though,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834502,4861
49.0,percentage,ai_adoption_rate,retail_ecommerce,IT is followed by education (49%) and manufacturing and human health (both with 47%). Transport is the sector with the lowest AI adoption rate (36% of enterprises).,55,4,0.76,2024,pattern_matching,[],Transport,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834497,4855
63.0,percentage,ai_adoption_rate,retail_ecommerce,"found, unsurprisingly, that IT is the sector with the highest rate of AI adoption, with 63% of enterprises in this sector adopting at least one AI technology.",55,4,0.76,2024,pattern_matching,[],,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834496,4853
47.0,percentage,ai_adoption_rate,retail_ecommerce,IT is followed by education (49%) and manufacturing and human health (both with 47%). Transport is the sector with the lowest AI adoption rate (36% of enterprises).,55,4,0.76,2024,pattern_matching,[],Transport,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834499,4857
4319.0,number,net_employment_change,retail_ecommerce,"4319, p   0.001) further emphasizes the importance of comprehensive AI adoption. Bayesian Network Analysis highlights complex interdependencies between AI",0,24,0.76,2024,pattern_matching,[],Bayesian Network Analysis,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815782,3547
0.001,number,net_employment_change,retail_ecommerce,"4319, p   0.001) further emphasizes the importance of comprehensive AI adoption. Bayesian Network Analysis highlights complex interdependencies between AI usage, inn",0,24,0.76,2024,pattern_matching,[],Bayesian Network Analysis,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815782,3548
1.0,number,net_employment_change,retail_ecommerce,"001) further emphasizes the importance of comprehensive AI adoption. Bayesian Network Analysis highlights complex interdependencies between AI usage, inn",0,24,0.76,2024,pattern_matching,[],Bayesian Network Analysis,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815783,3549
25.0,percentage,ai_adoption_rate,retail_ecommerce,"About 25% of retail companies embraced cloud technology early, giving them a head start on AI. However, 8% of retailers have yet to start using cloud services,",55,2,0.731,2024,pattern_matching,[],About,AI strategy.pdf,2025-07-24T17:20:01.210106,1140
8.0,percentage,ai_adoption_rate,retail_ecommerce,"However, 8% of retailers have yet to start using cloud services, which is slightly higher than the average of 6% across industries.",55,2,0.731,2024,pattern_matching,[],However,AI strategy.pdf,2025-07-24T17:20:01.210107,1142
6.0,percentage,ai_adoption_rate,retail_ecommerce,"However, 8% of retailers have yet to start using cloud services, which is slightly higher than the average of 6% across industries.",55,2,0.731,2024,pattern_matching,[],However,AI strategy.pdf,2025-07-24T17:20:01.210109,1144
83.0,number,ai_implementation_count,retail_ecommerce,"eu ui group 89577311-0f9b-4fc0-b8c2- 2aaa7d3ccb91 library 84b390d2-6a83-4dae-8aba-37c18557eb5b details. Source: Eurostat, Digital intensity by NACE Rev2 activity, ISOC_E_DIIN2, Percentage of enterprises, https:  ec.",53,8,0.68904,2024,pattern_matching,['Missing required context keywords'],Source,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834469,4816
6.0,number,ai_implementation_count,retail_ecommerce,"eu ui group 89577311-0f9b-4fc0-b8c2- 2aaa7d3ccb91 library 84b390d2-6a83-4dae-8aba-37c18557eb5b details. Source: Eurostat, Digital intensity by NACE Rev2 activity, ISOC_E_DIIN2, Percentage of enterprises, https:  ec.",53,8,0.68904,2024,pattern_matching,['Missing required context keywords'],Source,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834469,4815
5.0,number,ai_implementation_count,retail_ecommerce,"eu ui group 89577311-0f9b-4fc0-b8c2- 2aaa7d3ccb91 library 84b390d2-6a83-4dae-8aba-37c18557eb5b details. Source: Eurostat, Digital intensity by NACE Rev2 activity, ISOC_E_DIIN2, Percentage of enterprises, https:  ec.",53,8,0.68904,2024,pattern_matching,['Missing required context keywords'],Source,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834471,4819
390.0,number,ai_implementation_count,retail_ecommerce,"eu ui group 89577311-0f9b-4fc0-b8c2- 2aaa7d3ccb91 library 84b390d2-6a83-4dae-8aba-37c18557eb5b details. Source: Eurostat, Digital intensity by NACE Rev2 activity, ISOC_E_DIIN2, Percentage of enterprises, https:  ec",53,8,0.68904,2024,pattern_matching,['Missing required context keywords'],Source,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834467,4813
2.0,number,ai_implementation_count,retail_ecommerce,"eu ui group 89577311-0f9b-4fc0-b8c2- 2aaa7d3ccb91 library 84b390d2-6a83-4dae-8aba-37c18557eb5b details. Source: Eurostat, Digital intensity by NACE Rev2 activity, ISOC_E_DIIN2, Percentage of enterprises, https:  ec.",53,8,0.68904,2024,pattern_matching,['Missing required context keywords'],Source,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834468,4814
2030.0,number,ai_implementation_count,retail_ecommerce,"ntext of the Digital Decade, which sets out Europe s ambition on digital, laying out a vision for the digital transformation and concrete targets for 2030 in the four cardinal points: skills, infrastructures, digital transformation of businesses and public services.",53,8,0.68904,2030,pattern_matching,['Missing required context keywords'],Digital Decade,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834463,4806
84.0,number,ai_implementation_count,retail_ecommerce,"eu ui group 89577311-0f9b-4fc0-b8c2- 2aaa7d3ccb91 library 84b390d2-6a83-4dae-8aba-37c18557eb5b details. Source: Eurostat, Digital intensity by NACE Rev2 activity, ISOC_E_DIIN2, Percentage of enterprises, https:",53,8,0.68904,2024,pattern_matching,['Missing required context keywords'],Source,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834467,4812
90.0,number,ai_implementation_count,retail_ecommerce,The 2030 target of the Digital Compass is that more than 90% of EU SMEs should reach at least a basic level of digital intensity. The indicator is useful to describe the extent to which EU enterprises are digi,53,8,0.68904,2024,pattern_matching,['Missing required context keywords'],Digital Compass,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834465,4809
37.0,number,ai_implementation_count,retail_ecommerce,"eu ui group 89577311-0f9b-4fc0-b8c2- 2aaa7d3ccb91 library 84b390d2-6a83-4dae-8aba-37c18557eb5b details. Source: Eurostat, Digital intensity by NACE Rev2 activity, ISOC_E_DIIN2, Percentage of enterprises, https:  ec.",53,8,0.68904,2024,pattern_matching,['Missing required context keywords'],Source,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834470,4817
42.0,number,ai_implementation_count,retail_ecommerce,"As much as 36% of customer feedback, 38% of information on production activities, and 42% of supply chain-related information is not digitised. These shortfalls restrict the ability to generate value using AI.",57,4,0.6758400000000001,2024,pattern_matching,['Missing required context keywords'],,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834553,4932
1.0,number,ai_implementation_count,retail_ecommerce,"c Regression Model: The target variable, Productivity_Change_Percentage, was re-encoded into a binary outcome, Productivity_Change_Binary, defined as 1 for notable productivity change ( 40%) and 0 for lesser changes ( 40%).",11,4,0.6758400000000001,2024,pattern_matching,['Missing required context keywords'],Regression Model,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815955,3741
22.0,number,job_creation,retail_ecommerce,"promising to see that 67% of working hours in banking could be affected by generative AI, which could lead to a potential increase in productivity of 22-30% for banks that use this technology effectively.",37,6,0.6688000000000002,2024,pattern_matching,['Missing required context keywords'],,AI strategy.pdf,2025-07-24T17:20:01.210062,1078
30.0,percentage,job_creation,retail_ecommerce,"mising to see that 67% of working hours in banking could be affected by generative AI, which could lead to a potential increase in productivity of 22-30% for banks that use this technology effectively.",37,6,0.6688000000000002,2024,pattern_matching,['Missing required context keywords'],,AI strategy.pdf,2025-07-24T17:20:01.210063,1079
30.0,number,job_creation,retail_ecommerce,"mising to see that 67% of working hours in banking could be affected by generative AI, which could lead to a potential increase in productivity of 22-30% for banks that use this technology effectively.",37,6,0.6688000000000002,2024,pattern_matching,['Missing required context keywords'],,AI strategy.pdf,2025-07-24T17:20:01.210064,1080
15.0,percentage,ai_adoption_rate,retail_ecommerce,"Tracking over 700 national AI policy initiatives from 60 countries, the OECD AI Observatory shows that around 15% of AI-related policies specifically target small and medium-sized enterprises (SMEs) (with some 4% aiming at large firms) (OECD, 2024 15 ).",21,4,0.6688000000000002,2024,pattern_matching,['Missing required context keywords'],Tracking,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834159,4401
15.0,count,ai_implementation_count,retail_ecommerce,"Tracking over 700 national AI policy initiatives from 60 countries, the OECD AI Observatory shows that around 15% of AI-related policies specifically target small and medium-sized enterprises (SMEs) (with some 4% aiming at large firms) (OECD, 2024 15 ).",21,4,0.6688000000000002,2024,pattern_matching,['Missing required context keywords'],Tracking,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834160,4402
